size,horizon,delta,algorithm,trial,objective,risk,time_s,n,iterations,complete,constrained_pomdp_commit,raostar_commit
100,5,0.1,RAO*,12,201.18391465950282,0.08422271686428381,3.279715270968154,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,13,200.3580174543457,0.09444588296646883,2.407476769061759,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,13,201.18391465950282,0.08422271686428381,3.574339388986118,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,14,200.3580174543457,0.09444588296646883,2.5979282499756664,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,14,201.18391465950282,0.08422271686428381,3.551469105994329,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,15,200.3580174543457,0.09444588296646883,2.4164576469920576,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,15,201.18391465950282,0.08422271686428381,3.4413943090476096,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,16,200.3580174543457,0.09444588296646883,2.619423458003439,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,16,201.18391465950282,0.08422271686428381,3.2972465810598806,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,17,200.3580174543457,0.09444588296646883,2.5338853609282523,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,17,201.18391465950282,0.08422271686428381,3.7351817849557847,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,18,200.3580174543457,0.09444588296646883,2.9992940899683163,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,18,201.18391465950282,0.08422271686428381,3.5805228240787983,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,19,200.3580174543457,0.09444588296646883,2.465692286961712,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,19,201.18391465950282,0.08422271686428381,3.343329997966066,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,20,200.3580174543457,0.09444588296646883,2.5511619789758697,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,20,201.18391465950282,0.08422271686428381,3.4972584809875116,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,21,200.3580174543457,0.09444588296646883,2.413809187943116,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,21,201.18391465950282,0.08422271686428381,3.194246636936441,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,22,200.3580174543457,0.09444588296646883,2.420781227061525,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,22,201.18391465950282,0.08422271686428381,3.656718131969683,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,23,200.3580174543457,0.09444588296646883,2.487023742054589,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,23,201.18391465950282,0.08422271686428381,3.3037170069292188,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,24,200.3580174543457,0.09444588296646883,2.512632980942726,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,24,201.18391465950282,0.08422271686428381,3.4165497600333765,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,DARP-HILP,25,200.3580174543457,0.09444588296646883,2.4436502390308306,4504,45,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.1,RAO*,25,201.18391465950282,0.08422271686428381,3.4104169679339975,4978,455,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,1,198.330533203125,0.15553190065651704,0.7335924779763445,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,1,198.42357029296878,0.1877289628116954,1.470211576903239,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,2,198.330533203125,0.15553190065651704,0.6830525549594313,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,2,198.42357029296878,0.1877289628116954,1.484471964999102,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,3,198.330533203125,0.15553190065651704,0.7365644430974498,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,3,198.42357029296878,0.1877289628116954,1.4406896450091153,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,4,198.330533203125,0.15553190065651704,0.6976569410180673,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,4,198.42357029296878,0.1877289628116954,1.5773499340284616,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,5,198.330533203125,0.15553190065651704,0.7173878330504522,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,5,198.42357029296878,0.1877289628116954,1.4010826390003785,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,6,198.330533203125,0.15553190065651704,0.6984414529288188,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,6,198.42357029296878,0.1877289628116954,1.4763955229427665,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,7,198.330533203125,0.15553190065651704,0.7002863800153136,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,7,198.42357029296878,0.1877289628116954,1.4479473239043728,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,8,198.330533203125,0.15553190065651704,0.6848064210498706,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,8,198.42357029296878,0.1877289628116954,1.4875745360041037,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,9,198.330533203125,0.15553190065651704,0.687717591994442,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,9,198.42357029296878,0.1877289628116954,1.532816483057104,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,10,198.330533203125,0.15553190065651704,0.7091626969631761,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,10,198.42357029296878,0.1877289628116954,1.413882944965735,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,11,198.330533203125,0.15553190065651704,0.8583723420742899,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,11,198.42357029296878,0.1877289628116954,1.5552996479673311,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,12,198.330533203125,0.15553190065651704,0.691015332005918,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,12,198.42357029296878,0.1877289628116954,1.444198549957946,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,13,198.330533203125,0.15553190065651704,0.7175412040669471,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,13,198.42357029296878,0.1877289628116954,1.6735616580117494,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,14,198.330533203125,0.15553190065651704,0.6957315049367025,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,14,198.42357029296878,0.1877289628116954,1.4530339180491865,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,15,198.330533203125,0.15553190065651704,0.6754382819635794,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,15,198.42357029296878,0.1877289628116954,1.4811614789068699,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,16,198.330533203125,0.15553190065651704,0.6918463431065902,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,16,198.42357029296878,0.1877289628116954,1.4323221819940954,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,17,198.330533203125,0.15553190065651704,0.6910250319633633,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,17,198.42357029296878,0.1877289628116954,1.4986008800333366,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,18,198.330533203125,0.15553190065651704,0.7219277549302205,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,18,198.42357029296878,0.1877289628116954,1.6526759279659018,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,19,198.330533203125,0.15553190065651704,0.7256508430000395,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,19,198.42357029296878,0.1877289628116954,1.4971800990169868,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,20,198.330533203125,0.15553190065651704,0.6827945769764483,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,20,198.42357029296878,0.1877289628116954,1.5086087780073285,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,21,198.330533203125,0.15553190065651704,0.7487009399337694,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,21,198.42357029296878,0.1877289628116954,1.6524128029122949,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,22,198.330533203125,0.15553190065651704,0.780539161991328,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,22,198.42357029296878,0.1877289628116954,1.519965051091276,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,23,198.330533203125,0.15553190065651704,0.7376060660462826,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,23,198.42357029296878,0.1877289628116954,1.5103187949862331,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,24,198.330533203125,0.15553190065651704,0.7995852249441668,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,24,198.42357029296878,0.1877289628116954,1.5566286490065977,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,DARP-HILP,25,198.330533203125,0.15553190065651704,0.6985442640725523,2980,26,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.2,RAO*,25,198.42357029296878,0.1877289628116954,1.6476324690738693,2104,178,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,1,198.330533203125,0.15553190065651704,0.9299459899775684,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,1,198.42357029296878,0.1877289628116954,1.801534947939217,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,2,198.330533203125,0.15553190065651704,0.8524112739833072,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,2,198.42357029296878,0.1877289628116954,2.0355883029988036,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,3,198.330533203125,0.15553190065651704,0.8962942470097914,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,3,198.42357029296878,0.1877289628116954,1.771633220021613,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,4,198.330533203125,0.15553190065651704,0.9027861059876159,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,4,198.42357029296878,0.1877289628116954,1.925723419059068,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,5,198.330533203125,0.15553190065651704,0.889836857910268,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,5,198.42357029296878,0.1877289628116954,1.8802514730487019,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,6,198.330533203125,0.15553190065651704,0.9481883380794898,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,6,198.42357029296878,0.1877289628116954,1.954478583065793,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,7,198.330533203125,0.15553190065651704,0.921965194051154,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,7,198.42357029296878,0.1877289628116954,1.8432260430417955,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,8,198.330533203125,0.15553190065651704,0.8643254230264574,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,8,198.42357029296878,0.1877289628116954,1.7714860980631784,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,9,198.330533203125,0.15553190065651704,0.917948288959451,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,9,198.42357029296878,0.1877289628116954,1.814569258945994,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,10,198.330533203125,0.15553190065651704,0.835598245030269,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,10,198.42357029296878,0.1877289628116954,1.8121246140217409,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,11,198.330533203125,0.15553190065651704,0.9318880500504747,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,11,198.42357029296878,0.1877289628116954,1.8261656169779599,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,12,198.330533203125,0.15553190065651704,0.8799308339366689,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,12,198.42357029296878,0.1877289628116954,1.856673444970511,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,13,198.330533203125,0.15553190065651704,0.8543205460300669,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,13,198.42357029296878,0.1877289628116954,1.8925464390777051,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,14,198.330533203125,0.15553190065651704,0.9480631080223247,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,14,198.42357029296878,0.1877289628116954,1.7852309829322621,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,15,198.330533203125,0.15553190065651704,0.8725551289971918,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,15,198.42357029296878,0.1877289628116954,1.930912686046213,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,16,198.330533203125,0.15553190065651704,0.9217808638932183,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,16,198.42357029296878,0.1877289628116954,1.9676572070457041,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,17,198.330533203125,0.15553190065651704,0.9122506571002305,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,17,198.42357029296878,0.1877289628116954,1.8122326539596543,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,18,198.330533203125,0.15553190065651704,0.9716234849765897,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,18,198.42357029296878,0.1877289628116954,1.8100572070106864,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,19,198.330533203125,0.15553190065651704,0.8769849180243909,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,19,198.42357029296878,0.1877289628116954,1.7771767870290205,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,20,198.330533203125,0.15553190065651704,0.9238463490037248,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,20,198.42357029296878,0.1877289628116954,1.85867791401688,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,21,198.330533203125,0.15553190065651704,0.8223911479581147,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,21,198.42357029296878,0.1877289628116954,1.8953162770485505,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,22,198.330533203125,0.15553190065651704,0.8725354939233512,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,22,198.42357029296878,0.1877289628116954,1.7595523931086063,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,23,198.330533203125,0.15553190065651704,0.8818213579943404,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,23,198.42357029296878,0.1877289628116954,1.8546509059378877,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,24,198.330533203125,0.15553190065651704,0.9214358229655772,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,24,198.42357029296878,0.1877289628116954,1.7402601260691881,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,DARP-HILP,25,198.330533203125,0.15553190065651704,0.8898476589238271,3880,29,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,5,0.3,RAO*,25,198.42357029296878,0.1877289628116954,1.8352630379376933,2704,226,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,1,200.85227121724495,0.10000091638022666,7.056654894025996,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,1,201.62587874839147,0.09973447003413732,22.009726022020914,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,2,200.85227121724495,0.10000091638022666,6.96305764594581,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,2,201.62587874839147,0.09973447003413732,22.010118784033693,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,3,200.85227121724495,0.10000091638022666,6.81316478701774,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,3,201.62587874839147,0.09973447003413732,21.7149778699968,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,4,200.85227121724495,0.10000091638022666,7.04935614997521,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,4,201.62587874839147,0.09973447003413732,22.26745997800026,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,5,200.85227121724495,0.10000091638022666,7.032341298996471,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,5,201.62587874839147,0.09973447003413732,22.765339327976108,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,6,200.85227121724495,0.10000091638022666,7.38681454397738,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,6,201.62587874839147,0.09973447003413732,22.480137050966732,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,7,200.85227121724495,0.10000091638022666,7.211948501993902,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,7,201.62587874839147,0.09973447003413732,22.500146955950186,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,8,200.85227121724495,0.10000091638022666,7.079832723946311,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,8,201.62587874839147,0.09973447003413732,22.665991040994413,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,DARP-HILP,9,200.85227121724495,0.10000091638022666,7.561254231957719,12172,54,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
100,6,0.1,RAO*,9,201.62587874839147,0.09973447003413732,22.928443893091753,15550,1334,True,d84d099493b973a63d879255d2221c1930d649aa,543f782d80ceb9555130e911c1fcf7074153d267
